species,move,level
Remoraid,Hidden Power Poison,0
Remoraid,Hidden Power Psychic,0
Remoraid,Hidden Power Rock,0
Remoraid,Hidden Power Steel,0
Remoraid,Hidden Power Water,0
Remoraid,Hydro Pump,42
Remoraid,Hyper Beam,0
Remoraid,Ice Beam,0
Remoraid,Incinerate,0
Remoraid,Lock-On,6
Remoraid,Protect,0
Remoraid,Psybeam,10
Remoraid,Psychic,0
Remoraid,Psychic Fangs,0
Remoraid,Psychic Terrain,0
Remoraid,Rain Dance,0
Remoraid,Rest,0
Remoraid,Return,0
Remoraid,Round,0
Remoraid,Scald,0
Remoraid,Signal Beam,30
Remoraid,Sleep Talk,0
Remoraid,Smack Down,0
Remoraid,Soak,50
Remoraid,Substitute,0
Remoraid,Sunny Day,0
Remoraid,Surf,0
Remoraid,Swagger,0
Remoraid,Swagger [SM],0
Remoraid,Thief,0
Remoraid,Thunder Wave,0
Remoraid,Thunder Wave [SM],0
Remoraid,Toxic,0
Remoraid,Toxic Spikes,0
Remoraid,Toxic Threads,0
Remoraid,Water Gun,1
Remoraid,Water Pulse,26
Remoraid,Waterfall,0
Reshiram,Ancient Power,15
Reshiram,Blue Flare,100
Reshiram,Crunch,71
Reshiram,Cut,0
Reshiram,Double Team,0
Reshiram,Dragon Breath,29
Reshiram,Dragon Claw,0
Reshiram,Dragon Pulse,54
Reshiram,Dragon Rage,1
Reshiram,Dragon Tail,0
Reshiram,Echoed Voice,0
Reshiram,Extrasensory,43
Reshiram,Facade,0
Reshiram,Fire Blast,0
Reshiram,Fire Fang,1
Reshiram,Flame Charge,0
Reshiram,Flamethrower,0
Reshiram,Fling,0
Reshiram,Fly,0
Reshiram,Flying Press,0
Reshiram,Flying Press [SM],0
Reshiram,Focus Blast,0
Reshiram,Frustration,0
Reshiram,Fusion Flare,50
Reshiram,Giga Impact,0
Reshiram,Hidden Power,0
Reshiram,Hidden Power Bug,0
Reshiram,Hidden Power Dark,0
Reshiram,Hidden Power Dragon,0
Reshiram,Hidden Power Electric,0
Reshiram,Hidden Power Fairy,0
Reshiram,Hidden Power Fighting,0
Reshiram,Hidden Power Fire,0
Reshiram,Hidden Power Flying,0
Reshiram,Hidden Power Ghost,0
Reshiram,Hidden Power Grass,0
Reshiram,Hidden Power Ground,0
Reshiram,Hidden Power Ice,0
Reshiram,Hidden Power Poison,0
Reshiram,Hidden Power Psychic,0
Reshiram,Hidden Power Rock,0
Reshiram,Hidden Power Steel,0
Reshiram,Hidden Power Water,0
Reshiram,Hone Claws,0
Reshiram,Hyper Beam,0
Reshiram,Hyper Voice,92
Reshiram,Imprison,8
Reshiram,Incinerate,0
Reshiram,Light Screen,0
Reshiram,Outrage,85
Reshiram,Overheat,0
Reshiram,Payback,0
Reshiram,Protect,0
Reshiram,Psychic,0
Reshiram,Psychic Fangs,0
Reshiram,Psychic Terrain,0
Reshiram,Reflect,0
Reshiram,Reflect Type,0
Reshiram,Rest,0
Reshiram,Return,0
Reshiram,Rock Slide,0
Reshiram,Rock Smash,0
Reshiram,Rock Tomb,0
Reshiram,Round,0
Reshiram,Safeguard,0
Reshiram,Shadow Ball,0
Reshiram,Shadow Claw,0
Reshiram,Slash,36
Reshiram,Sleep Talk,0
Reshiram,Solar Beam,0
Reshiram,Steel Wing,0
Reshiram,Stone Edge,0
Reshiram,Strength,0
Reshiram,Strength Sap,0
Reshiram,Substitute,0
Reshiram,Sunny Day,0
Reshiram,Swagger,0
Reshiram,Swagger [SM],0
Reshiram,Toxic,0
Reshiram,Toxic Spikes,0
Reshiram,Toxic Threads,0
Reshiram,Will-O-Wisp,0
Reuniclus,Attract,0
Reuniclus,Calm Mind,0
Reuniclus,Charm,19
Reuniclus,Confide,0
Reuniclus,Dizzy Punch,41
Reuniclus,Double Team,0
Reuniclus,Dream Eater,0
Reuniclus,Embargo,0
Reuniclus,Endeavor,28
Reuniclus,Energy Ball,0
Reuniclus,Explosion,0
Reuniclus,Facade,0
Reuniclus,Flash,0
Reuniclus,Flash Cannon,0
Reuniclus,Fling,0
Reuniclus,Focus Blast,0
Reuniclus,Frustration,0
Reuniclus,Future Sight,31
Reuniclus,Giga Impact,0
Reuniclus,Grass Knot,0
Reuniclus,Gyro Ball,0
Reuniclus,Heal Block,54
Reuniclus,Hidden Power,0
Reuniclus,Hidden Power Bug,0
Reuniclus,Hidden Power Dark,0
Reuniclus,Hidden Power Dragon,0
Reuniclus,Hidden Power Electric,0
Reuniclus,Hidden Power Fairy,0
Reuniclus,Hidden Power Fighting,0
Reuniclus,Hidden Power Fire,0
Reuniclus,Hidden Power Flying,0
Reuniclus,Hidden Power Ghost,0
Reuniclus,Hidden Power Grass,0
Reuniclus,Hidden Power Ground,0
Reuniclus,Hidden Power Ice,0
Reuniclus,Hidden Power Poison,0
Reuniclus,Hidden Power Psychic,0
Reuniclus,Hidden Power Rock,0
Reuniclus,Hidden Power Steel,0
Reuniclus,Hidden Power Water,0
Reuniclus,Hyper Beam,0
Reuniclus,Infestation,0
Reuniclus,Light Screen,0
Reuniclus,Pain Split,34
Reuniclus,Power-Up Punch,0
Reuniclus,Protect,0
Reuniclus,Psych Up,0
Reuniclus,Psychic,0
Reuniclus,Psychic Fangs,0
Reuniclus,Psychic Terrain,0
Reuniclus,Psyshock,0
Reuniclus,Rain Dance,0
Reuniclus,Recover,24
Reuniclus,Reflect,0
Reuniclus,Reflect Type,0
Reuniclus,Rest,0
Reuniclus,Return,0
Reuniclus,Rock Slide,0
Reuniclus,Rock Smash,0
Reuniclus,Rock Tomb,0
Reuniclus,Rollout,7
Reuniclus,Round,0
Reuniclus,Safeguard,0
Reuniclus,Shadow Ball,0
Reuniclus,Skill Swap,45
Reuniclus,Sleep Talk,0
Reuniclus,Snatch,10
Reuniclus,Strength,0
Reuniclus,Strength Sap,0
Reuniclus,Substitute,0
Reuniclus,Swagger,0
Reuniclus,Swagger [SM],0
Reuniclus,Thunder,0
Reuniclus,Thunder Cage,0
Reuniclus,Thunder Fang,0
Reuniclus,Thunder Punch,0
Reuniclus,Thunder Shock,0
Reuniclus,Thunder Wave,0
Reuniclus,Thunder Wave [SM],0
Reuniclus,Thunderbolt,0
Reuniclus,Thunderous Kick,0
Reuniclus,Toxic,0
Reuniclus,Toxic Spikes,0
Reuniclus,Toxic Threads,0
Reuniclus,Trick Room,0
Reuniclus,Wonder Room,59
Rhydon,Attract,0
Rhydon,Blizzard,0
Rhydon,Brick Break,0
Rhydon,Bulldoze,0
Rhydon,Chip Away,34
Rhydon,Confide,0
Rhydon,Cut,0
Rhydon,Dig,0
Rhydon,Double Team,0
Rhydon,Dragon Tail,0
Rhydon,Drill Run,47
Rhydon,Earthquake,0
Rhydon,Facade,0
Rhydon,Fire Blast,0
Rhydon,Flamethrower,0
Rhydon,Fling,0
Rhydon,Focus Blast,0
Rhydon,Frustration,0
Rhydon,Fury Attack,12
Rhydon,Giga Impact,0
Rhydon,Hammer Arm,42
Rhydon,Hidden Power,0
Rhydon,Hidden Power Bug,0
Rhydon,Hidden Power Dark,0
Rhydon,Hidden Power Dragon,0
Rhydon,Hidden Power Electric,0
Rhydon,Hidden Power Fairy,0
Rhydon,Hidden Power Fighting,0
Rhydon,Hidden Power Fire,0
Rhydon,Hidden Power Flying,0
Rhydon,Hidden Power Ghost,0
Rhydon,Hidden Power Grass,0
Rhydon,Hidden Power Ground,0
Rhydon,Hidden Power Ice,0
Rhydon,Hidden Power Poison,0
Rhydon,Hidden Power Psychic,0
Rhydon,Hidden Power Rock,0
Rhydon,Hidden Power Steel,0
Rhydon,Hidden Power Water,0
Rhydon,Horn Drill,71
Rhydon,Hyper Beam,0
Rhydon,Ice Beam,0
Rhydon,Incinerate,0
Rhydon,Megahorn,77
Rhydon,Payback,0
Rhydon,Poison Jab,0
Rhydon,Power-Up Punch,0
Rhydon,Protect,0
Rhydon,Rain Dance,0
Rhydon,Rest,0
Rhydon,Return,0
Rhydon,Roar,0
Rhydon,Roar of Time,0
Rhydon,Rock Blast,23
Rhydon,Rock Polish,0
Rhydon,Rock Slide,0
Rhydon,Rock Smash,0
Rhydon,Rock Tomb,0
Rhydon,Round,0
Rhydon,Sandstorm,0
Rhydon,Scary Face,19
Rhydon,Shadow Claw,0
Rhydon,Sleep Talk,0
Rhydon,Smack Down,0
Rhydon,Stomp,9
Rhydon,Stomping Tantrum,9
Rhydon,Stone Edge,0
Rhydon,Strength,0
Rhydon,Strength Sap,0
Rhydon,Substitute,0
Rhydon,Sunny Day,0
Rhydon,Surf,0
Rhydon,Swagger,0
Rhydon,Swagger [SM],0
Rhydon,Swords Dance,0
Rhydon,Take Down,41
Rhydon,Thief,0
Rhydon,Thunder,0
Rhydon,Thunder Cage,0
Rhydon,Thunder Fang,0
Rhydon,Thunder Punch,0
Rhydon,Thunder Shock,0
Rhydon,Thunder Wave,0
Rhydon,Thunder Wave [SM],0
Rhydon,Thunderbolt,0
Rhydon,Thunderous Kick,0
Rhydon,Toxic,0
Rhydon,Toxic Spikes,0
Rhydon,Toxic Threads,0
Rhyhorn,Attract,0
Rhyhorn,Blizzard,0
Rhyhorn,Bulldoze,0
Rhyhorn,Chip Away,34
Rhyhorn,Dig,0
Rhyhorn,Double Team,0
Rhyhorn,Drill Run,45
Rhyhorn,Earthquake,0
Rhyhorn,Facade,0
Rhyhorn,Fire Blast,0
Rhyhorn,Flamethrower,0
Rhyhorn,Frustration,0
Rhyhorn,Fury Attack,12
Rhyhorn,Hidden Power,0
Rhyhorn,Hidden Power Bug,0
Rhyhorn,Hidden Power Dark,0
Rhyhorn,Hidden Power Dragon,0
Rhyhorn,Hidden Power Electric,0
Rhyhorn,Hidden Power Fairy,0
Rhyhorn,Hidden Power Fighting,0
Rhyhorn,Hidden Power Fire,0
Rhyhorn,Hidden Power Flying,0
Rhyhorn,Hidden Power Ghost,0
Rhyhorn,Hidden Power Grass,0
Rhyhorn,Hidden Power Ground,0
Rhyhorn,Hidden Power Ice,0
Rhyhorn,Hidden Power Poison,0
Rhyhorn,Hidden Power Psychic,0
Rhyhorn,Hidden Power Rock,0
Rhyhorn,Hidden Power Steel,0
Rhyhorn,Hidden Power Water,0
Rhyhorn,Horn Attack,1
Rhyhorn,Horn Drill,63
Rhyhorn,Ice Beam,0
Rhyhorn,Incinerate,0
Rhyhorn,Megahorn,67
Rhyhorn,Payback,0
Rhyhorn,Poison Jab,0
Rhyhorn,Protect,0
Rhyhorn,Rain Dance,0
Rhyhorn,Rest,0
Rhyhorn,Return,0
Rhyhorn,Roar,0
Rhyhorn,Roar of Time,0
Rhyhorn,Rock Blast,23
Rhyhorn,Rock Polish,0
Rhyhorn,Rock Slide,0
Rhyhorn,Rock Smash,0
Rhyhorn,Rock Tomb,0
Rhyhorn,Round,0
Rhyhorn,Sandstorm,0
Rhyhorn,Scary Face,19
Rhyhorn,Sleep Talk,0
Rhyhorn,Stomp,8
Rhyhorn,Stomping Tantrum,8
Rhyhorn,Stone Edge,0
Rhyhorn,Strength,0
Rhyhorn,Strength Sap,0
Rhyhorn,Substitute,0
Rhyhorn,Sunny Day,0
Rhyhorn,Swagger,0
Rhyhorn,Swagger [SM],0
Rhyhorn,Swords Dance,0
Rhyhorn,Tail Whip,1
Rhyhorn,Take Down,41
Rhyhorn,Thief,0
Rhyhorn,Thunder,0
Rhyhorn,Thunder Cage,0
Rhyhorn,Thunder Fang,0
Rhyhorn,Thunder Punch,0
Rhyhorn,Thunder Shock,0
Rhyhorn,Thunder Wave,0
Rhyhorn,Thunder Wave [SM],0
Rhyhorn,Thunderbolt,0
Rhyhorn,Thunderous Kick,0
Rhyhorn,Toxic,0
Rhyhorn,Toxic Spikes,0
Rhyhorn,Toxic Threads,0
Rhyperior,Attract,0
Rhyperior,Blizzard,0
Rhyperior,Brick Break,0
Rhyperior,Bulldoze,0
Rhyperior,Chip Away,30
Rhyperior,Confide,0
Rhyperior,Cut,0
Rhyperior,Dig,0
Rhyperior,Double Team,0
Rhyperior,Dragon Tail,0
Rhyperior,Drill Run,47
Rhyperior,Earthquake,0
Rhyperior,Facade,0
Rhyperior,Fire Blast,0
Rhyperior,Flamethrower,0
Rhyperior,Flash Cannon,0
Rhyperior,Fling,0
Rhyperior,Focus Blast,0
Rhyperior,Frustration,0
Rhyperior,Fury Attack,19
Rhyperior,Giga Impact,0
Rhyperior,Hammer Arm,42
Rhyperior,Hidden Power,0
Rhyperior,Hidden Power Bug,0
Rhyperior,Hidden Power Dark,0
Rhyperior,Hidden Power Dragon,0
Rhyperior,Hidden Power Electric,0
Rhyperior,Hidden Power Fairy,0
Rhyperior,Hidden Power Fighting,0
Rhyperior,Hidden Power Fire,0
Rhyperior,Hidden Power Flying,0
Rhyperior,Hidden Power Ghost,0
Rhyperior,Hidden Power Grass,0
Rhyperior,Hidden Power Ground,0
Rhyperior,Hidden Power Ice,0
Rhyperior,Hidden Power Poison,0
Rhyperior,Hidden Power Psychic,0
Rhyperior,Hidden Power Rock,0
Rhyperior,Hidden Power Steel,0
Rhyperior,Hidden Power Water,0
Rhyperior,Horn Drill,71
Rhyperior,Hyper Beam,0
Rhyperior,Ice Beam,0
Rhyperior,Incinerate,0
Rhyperior,Megahorn,77
Rhyperior,Payback,0
Rhyperior,Poison Jab,0
Rhyperior,Power-Up Punch,0
Rhyperior,Protect,0
Rhyperior,Rain Dance,0
Rhyperior,Rest,0
Rhyperior,Return,0
Rhyperior,Roar,0
Rhyperior,Roar of Time,0
Rhyperior,Rock Blast,23
Rhyperior,Rock Polish,0
Rhyperior,Rock Slide,0
Rhyperior,Rock Smash,0
Rhyperior,Rock Tomb,0
Rhyperior,Rock Wrecker,86
Rhyperior,Round,0
Rhyperior,Sandstorm,0
Rhyperior,Scary Face,19
Rhyperior,Shadow Claw,0
Rhyperior,Sleep Talk,0
Rhyperior,Smack Down,0
Rhyperior,Stomp,9
Rhyperior,Stomping Tantrum,9
Rhyperior,Stone Edge,0
Rhyperior,Strength,0
Rhyperior,Strength Sap,0
Rhyperior,Substitute,0
Rhyperior,Sunny Day,0
Rhyperior,Surf,0
Rhyperior,Swagger,0
Rhyperior,Swagger [SM],0
Rhyperior,Swords Dance,0
Rhyperior,Take Down,41
Rhyperior,Thief,0
Rhyperior,Thunder,0
Rhyperior,Thunder Cage,0
Rhyperior,Thunder Fang,0
Rhyperior,Thunder Punch,0
Rhyperior,Thunder Shock,0
Rhyperior,Thunder Wave,0
Rhyperior,Thunder Wave [SM],0
Rhyperior,Thunderbolt,0
Rhyperior,Thunderous Kick,0
Rhyperior,Toxic,0
Rhyperior,Toxic Spikes,0
Rhyperior,Toxic Threads,0
Riolu,Attract,0
Riolu,Brick Break,0
Riolu,Bulk Up,0
Riolu,Bulldoze,0
Riolu,Confide,0
Riolu,Copycat,19
Riolu,Counter,6
Riolu,Dig,0
Riolu,Double Team,0
Riolu,Earthquake,0
Riolu,Endure,1
Riolu,Facade,0
Riolu,Feint,11
Riolu,Feint Attack,11
Riolu,Final Gambit,55
Riolu,Fling,0
Riolu,Focus Blast,0
Riolu,Force Palm,15
Riolu,Foresight,1
Riolu,Frustration,0
Riolu,Hidden Power,0
Riolu,Hidden Power Bug,0
Riolu,Hidden Power Dark,0
Riolu,Hidden Power Dragon,0
Riolu,Hidden Power Electric,0
Riolu,Hidden Power Fairy,0
Riolu,Hidden Power Fighting,0
Riolu,Hidden Power Fire,0
Riolu,Hidden Power Flying,0
Riolu,Hidden Power Ghost,0
Riolu,Hidden Power Grass,0
Riolu,Hidden Power Ground,0
Riolu,Hidden Power Ice,0
Riolu,Hidden Power Poison,0
Riolu,Hidden Power Psychic,0
Riolu,Hidden Power Rock,0
Riolu,Hidden Power Steel,0
Riolu,Hidden Power Water,0
Riolu,Low Sweep,0
Riolu,Nasty Plot,47
Riolu,Payback,0
Riolu,Poison Jab,0
Riolu,Power-Up Punch,0
Riolu,Protect,0
Riolu,Quick Attack,1
Riolu,Rain Dance,0
Riolu,Rest,0
Riolu,Retaliate,0
Riolu,Return,0
Riolu,Reversal,29
Riolu,Roar,0
Riolu,Roar of Time,0
Riolu,Rock Slide,0
Riolu,Rock Smash,0
Riolu,Rock Tomb,0
Riolu,Round,0
Riolu,Screech,24
Riolu,Shadow Claw,0
Riolu,Sleep Talk,0
Riolu,Strength,0
Riolu,Strength Sap,0
Riolu,Substitute,0
Riolu,Sunny Day,0
Riolu,Swagger,0
Riolu,Swagger [SM],0
Riolu,Swords Dance,0
Riolu,Toxic,0
Riolu,Toxic Spikes,0
Riolu,Toxic Threads,0
Roggenrola,Attract,0
Roggenrola,Bulldoze,0
Roggenrola,Double Team,0
Roggenrola,Earthquake,0
Roggenrola,Explosion,0
Roggenrola,Facade,0
Roggenrola,Flash Cannon,0
Roggenrola,Frustration,0
Roggenrola,Harden,4
Roggenrola,Headbutt,10
Roggenrola,Hidden Power,0
Roggenrola,Hidden Power Bug,0
Roggenrola,Hidden Power Dark,0
Roggenrola,Hidden Power Dragon,0
Roggenrola,Hidden Power Electric,0
Roggenrola,Hidden Power Fairy,0
Roggenrola,Hidden Power Fighting,0
Roggenrola,Hidden Power Fire,0
Roggenrola,Hidden Power Flying,0
Roggenrola,Hidden Power Ghost,0
Roggenrola,Hidden Power Grass,0
Roggenrola,Hidden Power Ground,0
Roggenrola,Hidden Power Ice,0
Roggenrola,Hidden Power Poison,0
Roggenrola,Hidden Power Psychic,0
Roggenrola,Hidden Power Rock,0
Roggenrola,Hidden Power Steel,0
Roggenrola,Hidden Power Water,0
Roggenrola,Iron Defense,20
Roggenrola,Mud-Slap,17
Roggenrola,Nature Power,0
Roggenrola,Protect,0
Roggenrola,Rest,0
Roggenrola,Return,0
Roggenrola,Rock Blast,14
Roggenrola,Rock Polish,0
Roggenrola,Rock Slide,0
Roggenrola,Rock Smash,0
Roggenrola,Rock Tomb,0
Roggenrola,Round,0
Roggenrola,Sand Attack,7
Roggenrola,Sandstorm,0
Roggenrola,Sleep Talk,0
Roggenrola,Smack Down,0
Roggenrola,Stealth Rock,30
Roggenrola,Stone Edge,0
Roggenrola,Strength,0
Roggenrola,Strength Sap,0
Roggenrola,Substitute,0
Roggenrola,Swagger,0
Roggenrola,Swagger [SM],0
Roggenrola,Tackle,1
Roggenrola,Tackle [SM],1
Roggenrola,Toxic,0
Roggenrola,Toxic Spikes,0
Roggenrola,Toxic Threads,0
Roselia,Aromatherapy,43
Roselia,Attract,0
Roselia,Cut,0
Roselia,Dazzling Gleam,0
Roselia,Double Team,0
Roselia,Energy Ball,0
Roselia,Facade,0
Roselia,Flash,0
Roselia,Flash Cannon,0
Roselia,Frustration,0
Roselia,Giga Drain,25
Roselia,Grass Knot,0
Roselia,Grass Whistle,22
Roselia,Growth,4
Roselia,Hidden Power,0
Roselia,Hidden Power Bug,0
Roselia,Hidden Power Dark,0
Roselia,Hidden Power Dragon,0
Roselia,Hidden Power Electric,0
Roselia,Hidden Power Fairy,0
Roselia,Hidden Power Fighting,0
Roselia,Hidden Power Fire,0
Roselia,Hidden Power Flying,0
Roselia,Hidden Power Ghost,0
Roselia,Hidden Power Grass,0
Roselia,Hidden Power Ground,0
Roselia,Hidden Power Ice,0
Roselia,Hidden Power Poison,0
Roselia,Hidden Power Psychic,0
Roselia,Hidden Power Rock,0
Roselia,Hidden Power Steel,0
Roselia,Hidden Power Water,0
Roselia,Ingrain,34
Roselia,Leech Seed,16
Roselia,Magical Leaf,20
Roselia,Mega Drain,13
Roselia,Nature Power,0
Roselia,Petal Blizzard,50
Roselia,Petal Dance,37
Roselia,Poison Jab,0
Roselia,Poison Sting,7
Roselia,Protect,0
Roselia,Psych Up,0
Roselia,Rain Dance,0
Roselia,Rest,0
Roselia,Return,0
Roselia,Round,0
Roselia,Shadow Ball,0
Roselia,Sleep Talk,0
Roselia,Sludge Bomb,0
Roselia,Solar Beam,0
Roselia,Stun Spore,10
Roselia,Substitute,0
Roselia,Sunny Day,0
Roselia,Swagger,0
Roselia,Swagger [SM],0
Roselia,Sweet Scent,31
Roselia,Swords Dance,0
Roselia,Synthesis,46
Roselia,Toxic,0
Roselia,Toxic Spikes,0
Roselia,Toxic Threads,0
Roselia,Venoshock,0
Roserade,Aromatherapy,43
Roserade,Attract,0
Roserade,Cut,0
Roserade,Dazzling Gleam,0
Roserade,Double Team,0
Roserade,Energy Ball,0
Roserade,Facade,0
Roserade,Flash,0
Roserade,Flash Cannon,0
Roserade,Frustration,0
Roserade,Giga Drain,25
Roserade,Giga Impact,0
Roserade,Grass Knot,0
Roserade,Grass Whistle,22
Roserade,Growth,4
Roserade,Hidden Power,0
Roserade,Hidden Power Bug,0
Roserade,Hidden Power Dark,0
Roserade,Hidden Power Dragon,0
Roserade,Hidden Power Electric,0
Roserade,Hidden Power Fairy,0
Roserade,Hidden Power Fighting,0
Roserade,Hidden Power Fire,0
Roserade,Hidden Power Flying,0
Roserade,Hidden Power Ghost,0
Roserade,Hidden Power Grass,0
Roserade,Hidden Power Ground,0
Roserade,Hidden Power Ice,0
Roserade,Hidden Power Poison,0
Roserade,Hidden Power Psychic,0
Roserade,Hidden Power Rock,0
Roserade,Hidden Power Steel,0
Roserade,Hidden Power Water,0
Roserade,Hyper Beam,0
Roserade,Ingrain,34
Roserade,Leech Seed,16
Roserade,Magical Leaf,20
Roserade,Mega Drain,13
Roserade,Nature Power,0
Roserade,Petal Blizzard,50
Roserade,Petal Dance,37
Roserade,Poison Jab,0
Roserade,Poison Sting,7
Roserade,Protect,0
Roserade,Psych Up,0
Roserade,Rain Dance,0
Roserade,Rest,0
Roserade,Return,0
Roserade,Round,0
Roserade,Shadow Ball,0
Roserade,Sleep Talk,0
Roserade,Sludge Bomb,0
Roserade,Solar Beam,0
Roserade,Stun Spore,10
Roserade,Substitute,0
Roserade,Sunny Day,0
Roserade,Swagger,0
Roserade,Swagger [SM],0
Roserade,Sweet Scent,31
Roserade,Swords Dance,0
Roserade,Synthesis,46
Roserade,Toxic,0
Roserade,Toxic Spikes,0
Roserade,Toxic Threads,0
Roserade,Venoshock,0
Rotom,Astonish,1
Rotom,Charge,57
Rotom,Charge Beam,0
Rotom,Confuse Ray,1
Rotom,Dark Pulse,0
Rotom,Discharge,64
Rotom,Double Team,0
Rotom,Dream Eater,0
Rotom,Electro Ball,43
Rotom,Facade,0
Rotom,Flash,0
Rotom,Flash Cannon,0
Rotom,Frustration,0
Rotom,Hex,50
Rotom,Hidden Power,0
Rotom,Hidden Power Bug,0
Rotom,Hidden Power Dark,0
Rotom,Hidden Power Dragon,0
Rotom,Hidden Power Electric,0
Rotom,Hidden Power Fairy,0
Rotom,Hidden Power Fighting,0
Rotom,Hidden Power Fire,0
Rotom,Hidden Power Flying,0
Rotom,Hidden Power Ghost,0
Rotom,Hidden Power Grass,0
Rotom,Hidden Power Ground,0
Rotom,Hidden Power Ice,0
Rotom,Hidden Power Poison,0
Rotom,Hidden Power Psychic,0
Rotom,Hidden Power Rock,0
Rotom,Hidden Power Steel,0
Rotom,Hidden Power Water,0
Rotom,Light Screen,0
Rotom,Ominous Wind,29
Rotom,Protect,0
Rotom,Psych Up,0
Rotom,Rain Dance,0
Rotom,Reflect,0
Rotom,Reflect Type,0
Rotom,Rest,0
Rotom,Return,0
Rotom,Round,0
Rotom,Shadow Ball,0
Rotom,Shock Wave,22
Rotom,Sleep Talk,0
Rotom,Substitute,0
Rotom,Sunny Day,0
Rotom,Swagger,0
Rotom,Swagger [SM],0
Rotom,Thief,0
Rotom,Thunder,0
Rotom,Thunder Cage,0
Rotom,Thunder Fang,0
Rotom,Thunder Punch,0
Rotom,Thunder Shock,0
Rotom,Thunder Wave,0
Rotom,Thunder Wave [SM],0
Rotom,Thunderbolt,0
Rotom,Thunderous Kick,0
Rotom,Toxic,0
Rotom,Toxic Spikes,0
Rotom,Toxic Threads,0
Rotom,Uproar,8
Rotom,Volt Switch,0
Rotom,Will-O-Wisp,0
Rotom Fan,Astonish,1
Rotom Fan,Charge,57
Rotom Fan,Charge Beam,0
Rotom Fan,Confuse Ray,1
Rotom Fan,Dark Pulse,0
Rotom Fan,Discharge,64
Rotom Fan,Double Team,0
Rotom Fan,Dream Eater,0
Rotom Fan,Electro Ball,43
Rotom Fan,Facade,0
Rotom Fan,Flash,0
Rotom Fan,Flash Cannon,0
Rotom Fan,Frustration,0
Rotom Fan,Hex,50
Rotom Fan,Hidden Power,0
Rotom Fan,Hidden Power Bug,0
Rotom Fan,Hidden Power Dark,0
Rotom Fan,Hidden Power Dragon,0
Rotom Fan,Hidden Power Electric,0
Rotom Fan,Hidden Power Fairy,0
Rotom Fan,Hidden Power Fighting,0
Rotom Fan,Hidden Power Fire,0
Rotom Fan,Hidden Power Flying,0
Rotom Fan,Hidden Power Ghost,0
Rotom Fan,Hidden Power Grass,0
Rotom Fan,Hidden Power Ground,0
Rotom Fan,Hidden Power Ice,0
Rotom Fan,Hidden Power Poison,0
Rotom Fan,Hidden Power Psychic,0
Rotom Fan,Hidden Power Rock,0
Rotom Fan,Hidden Power Steel,0
Rotom Fan,Hidden Power Water,0
Rotom Fan,Light Screen,0
Rotom Fan,Ominous Wind,29
Rotom Fan,Protect,0
Rotom Fan,Psych Up,0
Rotom Fan,Rain Dance,0
Rotom Fan,Reflect,0
Rotom Fan,Reflect Type,0
Rotom Fan,Rest,0
Rotom Fan,Return,0
Rotom Fan,Round,0
Rotom Fan,Shadow Ball,0
Rotom Fan,Shock Wave,22
Rotom Fan,Sleep Talk,0
Rotom Fan,Substitute,0
Rotom Fan,Sunny Day,0
Rotom Fan,Swagger,0
Rotom Fan,Swagger [SM],0
Rotom Fan,Thief,0
Rotom Fan,Thunder,0
Rotom Fan,Thunder Cage,0
Rotom Fan,Thunder Fang,0
Rotom Fan,Thunder Punch,0
Rotom Fan,Thunder Shock,0
Rotom Fan,Thunder Wave,0
Rotom Fan,Thunder Wave [SM],0
Rotom Fan,Thunderbolt,0
Rotom Fan,Thunderous Kick,0
Rotom Fan,Toxic,0
Rotom Fan,Toxic Spikes,0
Rotom Fan,Toxic Threads,0
Rotom Fan,Uproar,8
Rotom Fan,Volt Switch,0
Rotom Fan,Will-O-Wisp,0
Rotom Frost,Astonish,1
Rotom Frost,Charge,57
Rotom Frost,Charge Beam,0
Rotom Frost,Confuse Ray,1
Rotom Frost,Dark Pulse,0
Rotom Frost,Discharge,64
Rotom Frost,Double Team,0
Rotom Frost,Dream Eater,0
Rotom Frost,Electro Ball,43
Rotom Frost,Facade,0
Rotom Frost,Flash,0
Rotom Frost,Flash Cannon,0
Rotom Frost,Frustration,0
Rotom Frost,Hex,50
Rotom Frost,Hidden Power,0
Rotom Frost,Hidden Power Bug,0
Rotom Frost,Hidden Power Dark,0
Rotom Frost,Hidden Power Dragon,0
Rotom Frost,Hidden Power Electric,0
Rotom Frost,Hidden Power Fairy,0
Rotom Frost,Hidden Power Fighting,0
Rotom Frost,Hidden Power Fire,0
Rotom Frost,Hidden Power Flying,0
Rotom Frost,Hidden Power Ghost,0
Rotom Frost,Hidden Power Grass,0
Rotom Frost,Hidden Power Ground,0
Rotom Frost,Hidden Power Ice,0
Rotom Frost,Hidden Power Poison,0
Rotom Frost,Hidden Power Psychic,0
Rotom Frost,Hidden Power Rock,0
Rotom Frost,Hidden Power Steel,0
Rotom Frost,Hidden Power Water,0
Rotom Frost,Light Screen,0
Rotom Frost,Ominous Wind,29
Rotom Frost,Protect,0
Rotom Frost,Psych Up,0
Rotom Frost,Rain Dance,0
Rotom Frost,Reflect,0
Rotom Frost,Reflect Type,0
Rotom Frost,Rest,0
Rotom Frost,Return,0
Rotom Frost,Round,0
Rotom Frost,Shadow Ball,0
Rotom Frost,Shock Wave,22
Rotom Frost,Sleep Talk,0
Rotom Frost,Substitute,0
Rotom Frost,Sunny Day,0
