Pokemon,Acrobatics,Acro Mod,Athletics,Athl Mod,Charm,Charm Mod,Combat,Com Mod,Command,Cmd Mod,Gen Ed,Gen Mod,Med Ed,Med Mod,Occult Ed,Occ Mod,Poke Ed,Poke Mod,Tech Ed,Tech Mod,Focus,Focus Mod,Guile,Guile Mod,Intimidate,Intim Mod,Intuition,Int Mod,Perception,Per Mod,Stealth,Slth Mod,Survival,Sur Mod
Decidueye,4,+0,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+2,5,+1,2,+0
Litten,3,+0,2,+1,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+0,2,+2,2,+0
Torracat,4,+0,3,+2,2,+0,4,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+1,2,+0
Incineroar,4,+0,5,+3,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Popplio,3,+2,2,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+2,2,+0,2,+0,2,+0,2,+0,2,+0,2,+0
Brionne,4,+2,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,2,+0,3,+0,2,+0
Primarina,5,+2,3,+0,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+2,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Pikipek,3,+0,2,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+2,2,+0,2,+0
Trumbeak,4,+0,3,+2,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,4,+2,2,+0,2,+0
Toucannon,5,+0,3,+2,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,4,+2,2,+0,2,+0
Yungoos,3,+0,2,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+2,2,+0,2,+0,2,+0,2,+0,3,+2,2,+0
Gumshoos,3,+0,4,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+2,2,+0,2,+0,2,+0,5,+0,3,+2,2,+0
Grubbin,1,+0,2,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,2,+0,2,+0,2,+0
Charjabug,1,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+2,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Vikavolt,4,+2,3,+0,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+1,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Crabrawler,2,+0,3,+1,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,2,+0,3,+0,2,+0
Crabominable,2,+0,5,+3,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,3,+0,2,+0,2,+0
Oricorio Baile,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Baile),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Baile,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio B,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (B),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-B,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Pom-Pom,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Pom-Pom),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Pom-Pom,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Pom Pom,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Pom Pom),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Pom Pom,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Po,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Po),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Po,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Pa'u,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Pa'u),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Pa'u,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Pau,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Pau),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Pau,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Pa,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Pa),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Pa,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio Sensu,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (Sensu),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-Sensu,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio S,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio (S),4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Oricorio-S,4,+1,3,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Cutiefly,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,2,+1,3,+0,2,+0
Ribombee,4,+1,2,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,3,+1,4,+2,2,+0
Rockruff,3,+0,3,+1,2,+0,2,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,2,+0,2,+0
Lycanroc Midday,4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc (Midday),4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc-Midday,4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc Day,4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc (Day),4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc-Day,4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc Da,4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc (Da),4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc-Da,4,+0,5,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+0,2,+0
Lycanroc Midnight,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc (Midnight),4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc-Midnight,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc Night,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc (Night),4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc-Night,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc N,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc (N),4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc-N,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Lycanroc Dusk,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Lycanroc (Dusk),4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Lycanroc-Dusk,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Lycanroc Du,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Lycanroc (Du),4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Lycanroc-Du,4,+0,4,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Wishiwashi Solo,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi (Solo),3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi-Solo,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi So,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi (So),3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi-So,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi Smol,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi (Smol),3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi-Smol,3,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+0,3,+1,2,+0
Wishiwashi School,1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi (School),1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi-School,1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi Sc,1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi (Sc),1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi-Sc,1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi Tol,1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi (Tol),1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Wishiwashi-Tol,1,+0,5,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+3,1,+0,2,+0
Mareanie,1,+0,3,+2,2,+0,3,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,4,+0,2,+0
Toxapex,2,+0,4,+2,2,+0,3,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,4,+0,5,+0,2,+0
Mudbray,1,+0,4,+2,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,3,+0,1,+0,2,+0
Mudsdale,1,+0,6,+3,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+1,2,+0,2,+0,2,+0,4,+0,2,+0,2,+0
Dewpider,3,+1,2,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+1,4,+0,2,+0
Araquanid,2,+2,4,+0,2,+0,4,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+1,2,+0,2,+0
Fomantis,3,+1,2,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,2,+0,4,+2,2,+0
Lurantis,4,+2,2,+0,2,+0,4,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,5,+0,2,+0
Morelull,2,+0,1,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,2,+0,3,+0,2,+0
Shiinotic,2,+0,2,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Salandit,3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,-1,2,+0,2,+0,2,+0,3,+0,4,+2,2,+0
Salazzle,3,+0,3,+1,2,+0,4,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,3,+0,4,+0,2,+0
Stufful,2,+0,4,+2,2,+0,3,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,2,+0,3,+0,2,+0
Bewear,2,+0,5,+2,2,+0,5,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,2,+0,2,+0
Bounsweet,3,+0,1,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,2,+0,3,-1,2,+0
Steenee,4,+0,2,+1,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,2,+0,2,+0
Tsareena,5,+0,3,+2,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,2,+0,2,+0
Comfey,3,+2,2,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,3,+1,4,-1,2,+0
Oranguru,3,+1,3,+1,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+2,2,+0,2,+0,2,+0,4,+0,2,+0,2,+0
Passimian,4,+1,4,+2,2,+0,3,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+0,2,+0
Wimpod,3,+0,1,+2,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,4,+1,4,+0,2,+0
Golisopod,3,+0,4,+2,2,+0,5,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+1,2,+0,2,+0,2,+0,4,+0,3,+0,2,+0
Sandygast,1,+0,2,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,3,+0,3,+2,2,+0
Palossand,1,+0,4,+0,2,+0,4,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,4,+2,2,+0
Pyukumuku,1,+1,2,+0,2,+0,1,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,3,+1,3,+0,2,+0
Type: Null,3,+0,4,+0,2,+0,4,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+2,2,+0,2,+0,2,+0,4,-1,2,+0,2,+0
Type Null,3,+0,4,+0,2,+0,4,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+2,2,+0,2,+0,2,+0,4,-1,2,+0,2,+0
Silvally,3,+0,5,+1,2,+0,5,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,5,+1,2,+0,2,+0
Minior Meteor,3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,4,+0,2,+0
Minior (Meteor),3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,4,+0,2,+0
Minior-Meteor,3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,4,+0,2,+0
Minior M,3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,4,+0,2,+0
Minior (M),3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,4,+0,2,+0
Minior-M,3,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,4,+0,2,+0
Minior Core,4,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,3,+0,2,+0
Minior (Core),4,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,3,+0,2,+0
Minior-Core,4,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,3,+0,2,+0
Minior C,4,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,3,+0,2,+0
Minior (C),4,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,3,+0,2,+0
Minior-C,4,+0,3,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,3,+2,3,+0,2,+0
Komala,2,+0,3,+2,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+3,2,+0,2,+0,2,+0,1,+1,3,+0,2,+0
Turtonator,3,+0,4,+0,2,+0,4,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+0,2,+0,2,+0,2,+0,4,+0,2,+0,2,+0
Togedemaru,3,+0,4,+0,2,+0,2,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,2,+0,3,+0,2,+0
Mimikyu,2,+0,3,+0,2,+0,3,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,3,+0,4,+2,2,+0
Bruxish,3,+1,4,+1,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+2,2,+0,2,+0,2,+0,3,+0,2,+0,2,+0
Drampa,2,+0,4,+0,2,+0,4,3,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+0,2,+0,2,+0,2,+0,4,+0,2,+0,2,+0
Dhelmise,3,-1,4,+2,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+2,2,+0,2,+0,2,+0,5,+0,3,+1,2,+0
Jangmo-o,2,+0,3,+0,2,+0,3,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,3,+0,3,-1,2,+0
Jangmoo,2,+0,3,+0,2,+0,3,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,3,+0,3,-1,2,+0
Hakamo-o,3,+0,4,+1,2,+0,4,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,3,+0,2,-1,2,+0
Hakamoo,3,+0,4,+1,2,+0,4,+2,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,3,+1,2,+0,2,+0,2,+0,3,+0,2,-1,2,+0
Kommo-o,3,+0,5,+3,2,+0,5,+3,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+1,2,+0,2,+0,2,+0,4,+0,1,-1,2,+0
Kommoo,3,+0,5,+3,2,+0,5,+3,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,4,+1,2,+0,2,+0,2,+0,4,+0,1,-1,2,+0
Tapu Koko,5,+2,4,+0,2,+0,5,+1,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,2,+0,2,+0,2,+0,2,+0,4,+2,3,+0,2,+0
Tapu Lele,5,+2,2,+0,2,+0,3,+0,2,+0,1,+0,1,+0,1,+0,1,+0,1,+0,5,+1,2,+0,2,+0,2,+0,4,+2,4,+0,2,+0
